,acc_mean,acc_std,precision_negative_mean,precision_negative_std,precision_positive_mean,precision_positive_std,recall_negative_mean,recall_negative_std,recall_positive_mean,recall_positive_std,ngram,classifier,time,smote,tfidf,column,delta_precision,delta_recall
309,79.68031506457504,1.797793061973362,84.15693292792429,4.079130176071555,76.24455614372766,2.580455630073685,72.48505547207874,4.345270097334721,86.75837688661954,1.8994803116878456,3,logreg,0,False,True,substitute_slang,7.912376784196624,14.273321414540803
310,81.74231590064025,2.3525483102717266,82.89183263887055,3.9070982599444535,80.77396841775874,2.0903785322291624,79.96726250968791,2.0835417649874515,83.47165218868551,4.729098342461898,3,logreg,0,True,False,substitute_slang,2.117864221111816,3.5043896789975975
311,80.27898176057732,2.031708374584709,83.23355434401945,3.4371118421993736,77.76135088979206,1.623833453969156,75.35004605610098,2.3679805913483145,85.1208439291146,2.067817831468152,3,logreg,0,False,False,substitute_slang,5.472203454227397,9.77079787301362
312,80.67809289124553,1.0844359976820928,82.79810845201389,2.4803138149471984,78.9631973456917,2.466592156860437,77.33983937458457,2.9556030069827384,84.038165156828,2.6108270351220573,1,svm,0,True,True,substitute_slang,3.8349111063221955,6.69832578224343
313,80.28008184638402,2.0089449298484743,81.91463879820044,3.9179361751575574,78.94571712204174,2.4793253251750875,77.5973619473132,2.979262259175764,83.04675810169954,3.6242126469806872,1,svm,0,False,True,substitute_slang,2.9689216761587005,5.449396154386335
314,80.14631141229015,2.2154654908987457,81.46126305638847,2.9709657819725495,79.04339750084429,2.101707921966272,78.15429086153992,1.917573490276022,81.74820536890945,5.468426029590567,1,svm,0,True,False,substitute_slang,2.417865555544182,3.593914507369533
315,81.00745858176938,1.9227931018971876,82.22149253914003,2.1900186922773655,79.93057316583194,3.054888165086169,78.97389445120318,2.8453666363678622,83.09920747008613,2.134365675008864,1,svm,0,False,False,substitute_slang,2.2909193733080855,4.125313018882949
316,80.54388242282899,1.6152586534568438,83.66845204569506,2.3360154507726465,77.95874162016601,2.7648175442502105,75.59846096215647,2.7506755623905104,85.51112078033098,1.1521073902961312,2,svm,0,True,True,substitute_slang,5.709710425529053,9.912659818174518
317,79.68339530483377,2.812116312174807,82.15778833488893,3.7477206158952,77.51737516281398,2.491022845521471,75.46333211153899,2.8191059089218964,83.686021789069,3.6549849267871397,2,svm,0,False,True,substitute_slang,4.6404131720749575,8.222689677530013
318,79.0818683857341,2.1269747567491035,80.30348253365682,4.8076354830807535,78.46209528836032,1.3199557519373275,77.32628999561959,5.167583391773583,80.37514049193575,6.966263387618898,2,svm,1,True,False,substitute_slang,1.8413872452965023,3.048850496316163
